Dijkstra,0,0,0,0,49,Map10,
Dijkstra,1.71666666666667,0,50,43,104,Map10,
Dijkstra,1.71666666666667,0,59,48,104,Map10,
Dijkstra,0,0,0,0,49,Map10,
