Dijkstra,2.93333333333333,0,40,33,190,Map05,
Dijkstra,2.93333333333333,0,33,26,195,Map05,
Dijkstra,3.2,0,40,26,198,Map05,
Dijkstra,2.65,0,33,25,176,Map05,
