Dijkstra,2.76666666666667,0,24,24,173,Map08,
Dijkstra,2.48333333333333,0,24,24,172,Map08,
Dijkstra,2.71666666666667,0,24,22,171,Map08,
Dijkstra,2.66666666666667,0,23,21,169,Map08,
