AStar,27.1833333333333,0,116,105,1735,Map09,
AStar,11.6833333333333,0,72,72,794,Map09,
AStar,1.76666666666667,0,38,38,182,Map09,
AStar,20.3666666666667,0,95,88,1875,Map09,
